Time,windspeed,pressure,radiation,temp
2021-02-28 00:00:00,2.81,69642,5.39E-11,2.72
2021-02-28 01:00:00,1.95,104012,5.39E-11,1.74
2021-02-28 02:00:00,1.66,103975,5.39E-11,1.78
2021-02-28 03:00:00,2.34,69599,5.39E-11,2.28
2021-02-28 04:00:00,1.78,103951,5.39E-11,1.7
2021-02-28 05:00:00,1.97,103920,-2.70E-10,1.62
2021-02-28 06:00:00,2.74,69579,11479,1.74
2021-02-28 07:00:00,2.13,103954,123532,2.18
2021-02-28 08:00:00,1.9,103960,285714,3.42
2021-02-28 09:00:00,3.05,69577,460159,4.88
2021-02-28 10:00:00,1.99,103936,620708,6.28
2021-02-28 11:00:00,2.23,103905,730368,7.61
2021-02-28 12:00:00,3.14,69514,989267,9.01
2021-02-28 13:00:00,3.41,103790,994048,10.1
2021-02-28 14:00:00,3.84,103740,793608,9.02
2021-02-28 15:00:00,4.06,69406,473519,8.53
2021-02-28 16:00:00,4.65,103666,156555,5.27
2021-02-28 17:00:00,4.9,103671,2381,4.12
2021-02-28 18:00:00,5.26,69367,0,5.5
2021-02-28 19:00:00,5.49,103620,0,3.69
2021-02-28 20:00:00,5.42,103659,0,3.54
2021-02-28 21:00:00,5.88,69402,0,4.27
2021-02-28 22:00:00,5.05,103673,0,3.17
2021-02-28 23:00:00,4.81,103661,0,3.17
2021-03-01 00:00:00,5.25,69364,5.39E-11,3.59
2021-03-01 01:00:00,4.87,103589,5.39E-11,3.37
2021-03-01 02:00:00,5.12,103569,5.39E-11,3.37
2021-03-01 03:00:00,5.23,69308,5.39E-11,2.98
2021-03-01 04:00:00,5.1,103520,5.39E-11,3.21
2021-03-01 05:00:00,5.1,103535,-2.70E-10,3.1
2021-03-01 06:00:00,5.65,69325,19243,2.46
2021-03-01 07:00:00,5.26,103587,189796,3.89
2021-03-01 08:00:00,5.29,103603,456357,5.13
2021-03-01 09:00:00,5.5,69339,808431,5.58
2021-03-01 10:00:00,4.58,103574,1299260,9.45
2021-03-01 11:00:00,4.6,103499,1652775,11.4
2021-03-01 12:00:00,5.35,69257,1719339,9.24
2021-03-01 13:00:00,5.32,103339,1520647,11.9
2021-03-01 14:00:00,5.15,103318,1175781,10.8
2021-03-01 15:00:00,5.16,69171,732088,8.89
2021-03-01 16:00:00,5.22,103303,273631,6.43
2021-03-01 17:00:00,5.91,103307,7200,4.23
2021-03-01 18:00:00,6.2,69151,0,5.05
2021-03-01 19:00:00,6.2,103250,0,2.47
2021-03-01 20:00:00,6.01,103256,0,1.89
2021-03-01 21:00:00,6.14,69152,0,3.53
2021-03-01 22:00:00,5.74,103275,0,1.01
2021-03-01 23:00:00,5.75,103263,0,0.737
2021-03-02 00:00:00,5.61,69116,5.39E-11,2.73
2021-03-02 01:00:00,5.45,103217,5.39E-11,0.531
2021-03-02 02:00:00,5.14,103199,5.39E-11,0.307
2021-03-02 03:00:00,4.72,69076,5.39E-11,1.98
2021-03-02 04:00:00,4.9,103142,5.39E-11,-0.07
2021-03-02 05:00:00,5.09,103122,-2.70E-10,-0.13
2021-03-02 06:00:00,4.88,69058,47445,1.78
2021-03-02 07:00:00,4.65,103206,378301,2.53
2021-03-02 08:00:00,4.1,103214,813695,5.64
2021-03-02 09:00:00,4.6,69094,1234067,6.93
2021-03-02 10:00:00,3.91,103224,1559917,12
2021-03-02 11:00:00,3.98,103149,1724127,14.1
2021-03-02 12:00:00,4.18,69033,1707541,11.9
2021-03-02 13:00:00,4.37,103053,1516730,14.6
2021-03-02 14:00:00,3.99,103012,1178732,13.6
2021-03-02 15:00:00,3.58,68945,739840,11.8
2021-03-02 16:00:00,3.48,102962,283478,8.9
2021-03-02 17:00:00,4.09,102985,9372,6.28
2021-03-02 18:00:00,3.85,68917,0,7.09
2021-03-02 19:00:00,3.74,102949,0,3.73
2021-03-02 20:00:00,3.74,102963,0,2.95
2021-03-02 21:00:00,3.7,68941,0,5.14
2021-03-02 22:00:00,3.78,102937,0,1.82
2021-03-02 23:00:00,3.89,102871,0,1.44
2021-03-03 00:00:00,3.57,68903,5.39E-11,3.92
2021-03-03 01:00:00,3.47,102841,5.39E-11,0.644
2021-03-03 02:00:00,3.33,102808,5.39E-11,0.481
2021-03-03 03:00:00,3.61,68831,5.39E-11,3.33
2021-03-03 04:00:00,3.52,102803,5.39E-11,0.219
2021-03-03 05:00:00,3.97,102800,-2.70E-10,0.241
2021-03-03 06:00:00,3.85,68849,48443,3.36
2021-03-03 07:00:00,3.56,102878,309658,3.33
2021-03-03 08:00:00,3.33,102897,573598,5.89
2021-03-03 09:00:00,3.75,68845,780601,7.81
2021-03-03 10:00:00,2.99,102847,1009597,10.9
2021-03-03 11:00:00,3.5,102818,1243330,12.6
2021-03-03 12:00:00,4.2,68793,1373964,11.6
2021-03-03 13:00:00,3.88,102700,1217178,12.7
2021-03-03 14:00:00,3.94,102651,940266,11.3
2021-03-03 15:00:00,4.19,68693,586751,10.2
2021-03-03 16:00:00,3.89,102598,226413,6.81
2021-03-03 17:00:00,4.03,102615,8446,4.85
2021-03-03 18:00:00,3.59,68673,0,5.7
2021-03-03 19:00:00,3.54,102580,0,2.59
2021-03-03 20:00:00,3.31,102560,0,2.13
2021-03-03 21:00:00,2.89,68635,0,4.04
2021-03-03 22:00:00,3.05,102516,0,1.97
2021-03-03 23:00:00,3.13,102476,0,2.11
2021-03-04 00:00:00,3.27,68600,5.39E-11,3.98
2021-03-04 01:00:00,2.96,102361,5.39E-11,2.87
2021-03-04 02:00:00,2.86,102276,5.39E-11,3.08
2021-03-04 03:00:00,2.98,68470,5.39E-11,3.84
2021-03-04 04:00:00,2.3,102195,5.39E-11,3.22
2021-03-04 05:00:00,1.81,102169,-2.70E-10,3.19
2021-03-04 06:00:00,3.05,68440,15083,3.82
2021-03-04 07:00:00,3.1,102245,129900,4.15
2021-03-04 08:00:00,3.54,102213,261756,5.03
2021-03-04 09:00:00,4.12,68427,442683,5.22
2021-03-04 10:00:00,3.99,102178,585732,7.19
2021-03-04 11:00:00,4.46,102164,457604,6.74
2021-03-04 12:00:00,4.72,68398,371471,5.87
2021-03-04 13:00:00,5.37,102114,437649,5.82
2021-03-04 14:00:00,5.82,102089,492953,5.42
2021-03-04 15:00:00,6.29,68355,408247,5.42
2021-03-04 16:00:00,5.85,102091,193998,3.74
2021-03-04 17:00:00,5.68,102133,9086,2.67
2021-03-04 18:00:00,6.57,68398,0,3.58
2021-03-04 19:00:00,5.76,102233,0,2.25
2021-03-04 20:00:00,6.05,102295,0,2.09
2021-03-04 21:00:00,6.98,68520,0,3.02
2021-03-04 22:00:00,6.05,102381,0,1.68
2021-03-04 23:00:00,6.26,102423,0,1.4
2021-03-05 00:00:00,6.23,68595,5.39E-11,2.07
2021-03-05 01:00:00,5.94,97813,5.39E-11,0.429
2021-03-05 02:00:00,5.98,102520,5.39E-11,-0.26
2021-03-05 03:00:00,6.05,68676,5.39E-11,0.319
2021-03-05 04:00:00,5.3,102659,5.39E-11,-1.3
2021-03-05 05:00:00,5.27,102722,-2.70E-10,-1.7
2021-03-05 06:00:00,5.53,68835,83450,-0.32
2021-03-05 07:00:00,4.17,93249,494734,1.19
2021-03-05 08:00:00,4.04,102965,973251,4.22
2021-03-05 09:00:00,5.2,68949,1395462,4.61
2021-03-05 10:00:00,5.16,103046,1693579,8.42
2021-03-05 11:00:00,5.44,103040,1824709,9.34
2021-03-05 12:00:00,4.89,69023,1808620,7.39
2021-03-05 13:00:00,5.45,93410,1575046,8.39
2021-03-05 14:00:00,5.31,103076,1239576,7.54
2021-03-05 15:00:00,4.85,69043,795121,5.96
2021-03-05 16:00:00,4.01,103163,333081,3.22
2021-03-05 17:00:00,3.9,103235,18733,0.772
2021-03-05 18:00:00,4.83,69118,0,1.91
2021-03-05 19:00:00,3.9,93625,0,-0.53
2021-03-05 20:00:00,4.11,103355,0,-0.83
2021-03-05 21:00:00,4.04,69237,0,0.651
2021-03-05 22:00:00,3.63,103457,0,-0.8
2021-03-05 23:00:00,3.54,103456,0,-0.79
2021-03-06 00:00:00,3.49,69267,5.39E-11,-0.11
2021-03-06 01:00:00,2.94,93723,5.39E-11,-1.4
2021-03-06 02:00:00,2.73,103420,5.39E-11,-2
2021-03-06 03:00:00,2.46,69244,5.39E-11,-0.71
2021-03-06 04:00:00,2.42,103421,5.39E-11,-2.1
2021-03-06 05:00:00,2.44,103435,-2.70E-10,-2.1
2021-03-06 06:00:00,2.28,69272,68536,-0.76
2021-03-06 07:00:00,2.35,93818,357460,1.01
2021-03-06 08:00:00,1.87,103553,661143,3.84
2021-03-06 09:00:00,2.3,69311,941223,4.43
2021-03-06 10:00:00,2.55,103543,1226576,8.47
2021-03-06 11:00:00,2.51,103476,1450639,10.1
2021-03-06 12:00:00,2.51,69241,1466771,7.85
2021-03-06 13:00:00,2.73,93589,1330597,9.66
2021-03-06 14:00:00,2.58,103242,1080695,8.94
2021-03-06 15:00:00,2.55,69128,717177,6.46
2021-03-06 16:00:00,2.81,103208,294700,4.22
2021-03-06 17:00:00,3.34,103201,18724,1.5
2021-03-06 18:00:00,3.26,69073,0,1.91
2021-03-06 19:00:00,3.83,93461,0,-0.42
2021-03-06 20:00:00,4.16,103112,0,-0.98
2021-03-06 21:00:00,3.53,69025,0,0.545
2021-03-06 22:00:00,3.39,103059,0,-1.4
2021-03-06 23:00:00,3.16,103008,0,-1.6
2021-03-07 00:00:00,3.03,68941,5.39E-11,-0.42
2021-03-07 01:00:00,2.47,93236,5.39E-11,-2
2021-03-07 02:00:00,2.56,102823,5.39E-11,-2.3
2021-03-07 03:00:00,2.28,68824,5.39E-11,-0.84
2021-03-07 04:00:00,2.73,102758,5.39E-11,-2
2021-03-07 05:00:00,2.88,102725,-2.70E-10,-1.5
2021-03-07 06:00:00,2.84,68770,55799,0.0634
2021-03-07 07:00:00,2.67,93051,286166,1.57
2021-03-07 08:00:00,2.39,102673,545032,3.53
2021-03-07 09:00:00,3.14,68739,832453,4.15
2021-03-07 10:00:00,3.46,102615,1073774,7.4
2021-03-07 11:00:00,4.11,102561,1191600,8.32
2021-03-07 12:00:00,4.28,68653,1198537,6.8
2021-03-07 13:00:00,4.9,92841,1015969,7.44
2021-03-07 14:00:00,4.72,102404,790877,6.77
2021-03-07 15:00:00,5.07,68562,536665,5.46
2021-03-07 16:00:00,4.41,102339,204540,3.69
2021-03-07 17:00:00,4.23,102366,13716,2.31
2021-03-07 18:00:00,4.5,68540,0,2.69
2021-03-07 19:00:00,4.46,92768,0,1.28
2021-03-07 20:00:00,4.45,102391,0,0.651
2021-03-07 21:00:00,4.34,68577,0,1.7
2021-03-07 22:00:00,3.94,102425,0,1.02
2021-03-07 23:00:00,3.79,102403,0,1.14
2021-03-08 00:00:00,3.79,68547,5.39E-11,1.94
2021-03-08 01:00:00,3.73,92671,5.39E-11,1.67
2021-03-08 02:00:00,3.73,102271,5.39E-11,1.48
2021-03-08 03:00:00,3.6,68496,5.39E-11,2.04
2021-03-08 04:00:00,3.72,102283,5.39E-11,1.39
2021-03-08 05:00:00,3.6,102291,-2.70E-10,1.26
2021-03-08 06:00:00,2.9,68522,53460,2.01
2021-03-08 07:00:00,2.66,92751,270673,3.29
2021-03-08 08:00:00,2.35,102364,476498,5.21
2021-03-08 09:00:00,2.45,68551,689041,5.26
2021-03-08 10:00:00,2.28,102354,910214,9.37
2021-03-08 11:00:00,2.69,102324,982111,10.4
2021-03-08 12:00:00,2.8,68511,999729,7.71
2021-03-08 13:00:00,3.45,92646,756501,8.84
2021-03-08 14:00:00,3.59,102199,494508,7.94
2021-03-08 15:00:00,3.76,68420,259848,6.37
2021-03-08 16:00:00,3.87,102152,88091,5
2021-03-08 17:00:00,4.3,102142,4872,4.08
2021-03-08 18:00:00,4.59,68370,0,4.49
2021-03-08 19:00:00,4.88,92485,0,3.64
2021-03-08 20:00:00,5.37,102043,0,3.44
2021-03-08 21:00:00,5.68,68319,0,3.84
2021-03-08 22:00:00,6.02,101954,0,3.49
2021-03-08 23:00:00,6.23,101879,0,3.58
2021-03-09 00:00:00,6.9,68175,5.39E-11,4.1
2021-03-09 01:00:00,6.08,92181,5.39E-11,4.02
2021-03-09 02:00:00,6.22,101652,5.39E-11,4.04
2021-03-09 03:00:00,6.26,68048,5.39E-11,4.34
2021-03-09 04:00:00,5.63,101604,5.39E-11,4.2
2021-03-09 05:00:00,5.37,101614,-2.70E-10,4.18
2021-03-09 06:00:00,5.32,68074,35857,4.57
2021-03-09 07:00:00,5.04,92183,166333,4.87
2021-03-09 08:00:00,5.19,101746,365937,5.94
2021-03-09 09:00:00,5.24,68117,549754,6.21
2021-03-09 10:00:00,5.3,101772,699137,7.39
2021-03-09 11:00:00,5.15,101764,808017,7.73
2021-03-09 12:00:00,4.7,68121,777680,7.86
2021-03-09 13:00:00,4.93,92190,692979,7.48
2021-03-09 14:00:00,4.76,101760,636389,7.1
2021-03-09 15:00:00,4.48,68124,469857,7.02
2021-03-09 16:00:00,4.06,101787,225708,5.15
2021-03-09 17:00:00,3.39,101822,20759,3.86
2021-03-09 18:00:00,3.48,68182,0,4.16
2021-03-09 19:00:00,2.67,95070,0,3.32
2021-03-09 20:00:00,2.18,101898,0,3.01
2021-03-09 21:00:00,1.75,68213,0,2.95
2021-03-09 22:00:00,1.95,101870,0,1.74
2021-03-09 23:00:00,2.41,101879,0,1.25
2021-03-10 00:00:00,2.38,68198,5.39E-11,2.2
2021-03-10 01:00:00,3.47,101829,5.39E-11,2.01
2021-03-10 02:00:00,4.19,101758,5.39E-11,2.34
2021-03-10 03:00:00,4.46,68124,5.39E-11,2.29
2021-03-10 04:00:00,5.34,101694,5.39E-11,2.49
2021-03-10 05:00:00,5.7,101686,0.345,2.5
2021-03-10 06:00:00,6,68054,49377,2.75
2021-03-10 07:00:00,6.2,101651,199382,3.96
2021-03-10 08:00:00,6.42,101627,321205,5.17
2021-03-10 09:00:00,7.14,68033,394529,5.46
2021-03-10 10:00:00,7.57,101551,458591,6.69
2021-03-10 11:00:00,8.52,101488,450951,6.85
2021-03-10 12:00:00,9.32,67884,419427,7.42
2021-03-10 13:00:00,9.68,101289,282460,6.57
2021-03-10 14:00:00,10.5,101192,210573,5.94
2021-03-10 15:00:00,10.1,67705,126231,6.82
2021-03-10 16:00:00,11.7,100958,43453,4.77
2021-03-10 17:00:00,12,100861,2869,4.5
2021-03-10 18:00:00,11.3,67466,0,6.08
2021-03-10 19:00:00,12.8,100618,0,5.03
2021-03-10 20:00:00,13.2,100462,0,4.96
2021-03-10 21:00:00,12.2,67225,0,5.64
2021-03-10 22:00:00,13.6,100189,0,5.16
2021-03-10 23:00:00,13.4,100073,0,5.51
2021-03-11 00:00:00,12.6,66893,5.39E-11,6.29
2021-03-11 01:00:00,14,99774,5.39E-11,6.82
2021-03-11 02:00:00,14.5,99618,5.39E-11,7.41
2021-03-11 03:00:00,12.8,66640,5.39E-11,7.72
2021-03-11 04:00:00,15.8,99367,5.39E-11,8.13
2021-03-11 05:00:00,16.7,99310,0.102,8.23
2021-03-11 06:00:00,14.2,66427,98518,8.58
2021-03-11 07:00:00,18.7,99154,368021,9.06
2021-03-11 08:00:00,19.7,99141,532502,9.45
2021-03-11 09:00:00,17.2,66372,372725,9.1
2021-03-11 10:00:00,20.4,99204,206641,8.13
2021-03-11 11:00:00,19.2,99292,205843,7.85
2021-03-11 12:00:00,15.7,66495,460247,8.96
2021-03-11 13:00:00,16.3,99483,811769,9.65
2021-03-11 14:00:00,15,99503,1003443,9.53
2021-03-11 15:00:00,12.5,66626,622835,9.07
2021-03-11 16:00:00,12,99566,196497,7.46
2021-03-11 17:00:00,11.6,99641,19594,6.47
2021-03-11 18:00:00,9.86,66723,0,7.12
2021-03-11 19:00:00,11.4,99749,0,5.79
2021-03-11 20:00:00,11.1,99824,0,5.54
2021-03-11 21:00:00,9.45,66855,0,6.12
2021-03-11 22:00:00,11.2,99984,0,5.29
2021-03-11 23:00:00,11.2,100050,0,5.04
2021-03-12 00:00:00,9.24,67042,5.39E-11,5.51
2021-03-12 01:00:00,11.2,100239,5.39E-11,4.64
2021-03-12 02:00:00,10.5,100260,5.39E-11,4.09
2021-03-12 03:00:00,8.53,67165,5.39E-11,4.5
2021-03-12 04:00:00,9.05,100330,-2.20E-10,3.18
2021-03-12 05:00:00,9.23,100365,8.55,3.08
2021-03-12 06:00:00,8.26,67234,123617,4.4
2021-03-12 07:00:00,11.3,100444,424013,5.82
2021-03-12 08:00:00,12.1,100398,616768,7.02
2021-03-12 09:00:00,11,67226,631145,6.65
2021-03-12 10:00:00,12.1,100280,736796,7.9
2021-03-12 11:00:00,12.1,100193,676818,7.41
2021-03-12 12:00:00,10.5,67056,423252,6.73
2021-03-12 13:00:00,13.5,100035,301280,6.71
2021-03-12 14:00:00,13.5,99959,343042,6.56
2021-03-12 15:00:00,11.7,66926,365722,6.58
2021-03-12 16:00:00,11.7,99969,212865,5.97
2021-03-12 17:00:00,10.4,99994,31144,5.34
2021-03-12 18:00:00,8.36,66923,0,5.61
2021-03-12 19:00:00,9.73,100016,0,4.94
2021-03-12 20:00:00,9.56,99979,0,4.85
2021-03-12 21:00:00,8.08,66937,0,5.29
2021-03-12 22:00:00,9.34,99904,0,4.88
2021-03-12 23:00:00,9.4,99811,0,5.22
2021-03-13 00:00:00,8.17,66809,5.39E-11,5.4
2021-03-13 01:00:00,10.4,99546,5.39E-11,5.64
2021-03-13 02:00:00,11.9,99300,5.39E-11,5.73
2021-03-13 03:00:00,11.1,66429,5.39E-11,5.77
2021-03-13 04:00:00,14.7,98886,-2.20E-10,6.02
2021-03-13 05:00:00,15.7,98815,1.38,6.08
2021-03-13 06:00:00,12.9,66181,49231,5.98
2021-03-13 07:00:00,15.5,98926,327884,6.32
2021-03-13 08:00:00,15.7,98948,634333,6.86
2021-03-13 09:00:00,14.1,66240,662255,6.81
2021-03-13 10:00:00,16.1,98970,639205,7.27
2021-03-13 11:00:00,16.4,98986,580545,7.11
2021-03-13 12:00:00,14.9,66248,581491,7.1
2021-03-13 13:00:00,17.5,99031,450582,6.53
2021-03-13 14:00:00,16.8,99113,242807,5.75
2021-03-13 15:00:00,14.6,66415,195175,6.3
2021-03-13 16:00:00,14.6,99347,114309,5.17
2021-03-13 17:00:00,13.6,99445,16400,4.64
2021-03-13 18:00:00,11,66587,0,5.25
2021-03-13 19:00:00,11,99641,0,4.33
2021-03-13 20:00:00,10.6,99675,0,4.12
2021-03-13 21:00:00,8.92,66775,0,4.56
2021-03-13 22:00:00,9.38,99841,0,3.63
2021-03-13 23:00:00,8.95,99908,0,3.49
2021-03-14 00:00:00,7.59,66950,5.39E-11,4.23
2021-03-14 01:00:00,8.15,100097,5.39E-11,3.37
2021-03-14 02:00:00,7.87,100140,5.39E-11,3.65
2021-03-14 03:00:00,6.54,67092,5.39E-11,3.99
2021-03-14 04:00:00,6.83,100282,-2.20E-10,3.75
2021-03-14 05:00:00,6.61,100362,55.4,3.93
2021-03-14 06:00:00,5.69,67289,95776,4.32
2021-03-14 07:00:00,6.78,100650,323668,5.66
2021-03-14 08:00:00,7.3,100726,577210,6.88
2021-03-14 09:00:00,7.41,67484,1020951,7.18
2021-03-14 10:00:00,8.18,100887,1359220,9.72
2021-03-14 11:00:00,8.47,100944,1491976,10.1
2021-03-14 12:00:00,8.34,67596,1287858,8.75
2021-03-14 13:00:00,9.09,100990,1008444,8.35
2021-03-14 14:00:00,9.14,101037,926566,8.03
2021-03-14 15:00:00,9.14,67666,765057,7.75
2021-03-14 16:00:00,7.61,101085,395206,6.22
2021-03-14 17:00:00,6.73,101092,47756,4.96
2021-03-14 18:00:00,6.74,67676,0,5.42
2021-03-14 19:00:00,6.97,101056,0,4.81
2021-03-14 20:00:00,6.66,101002,0,4.92
2021-03-14 21:00:00,6.84,67628,0,5.41
2021-03-14 22:00:00,6.74,100906,0,5
2021-03-14 23:00:00,6.06,100843,0,4.96
2021-03-15 00:00:00,5.61,67536,5.39E-11,5.24
2021-03-15 01:00:00,5.54,100861,5.39E-11,4.69
2021-03-15 02:00:00,5.67,100882,5.39E-11,4.43
2021-03-15 03:00:00,6.02,67562,5.39E-11,4.65
2021-03-15 04:00:00,6.77,100948,-2.20E-10,4.1
2021-03-15 05:00:00,7.14,100983,368,3.8
2021-03-15 06:00:00,7.04,67676,188238,4.24
2021-03-15 07:00:00,8.77,101172,649300,6.36
2021-03-15 08:00:00,9.68,101241,1013393,7.84
2021-03-15 09:00:00,9.74,67813,1143522,7.27
2021-03-15 10:00:00,10.5,101361,1159063,8.66
2021-03-15 11:00:00,10.7,101393,1209690,8.61
2021-03-15 12:00:00,10.8,67890,1406142,8.7
2021-03-15 13:00:00,11,101510,1180871,8.92
2021-03-15 14:00:00,10.8,101549,902221,8.18
2021-03-15 15:00:00,11,68010,623097,7.73
2021-03-15 16:00:00,9.87,101684,334408,6.49
2021-03-15 17:00:00,9.2,101773,50115,5.57
2021-03-15 18:00:00,9.52,68125,0,5.49
2021-03-15 19:00:00,8.49,101907,0,4.66
2021-03-15 20:00:00,8.11,101969,0,4.34
2021-03-15 21:00:00,8.48,68291,0,4.64
2021-03-15 22:00:00,7.35,102063,0,3.72
2021-03-15 23:00:00,6.99,102102,0,3.33
2021-03-16 00:00:00,7.62,68381,5.39E-11,4.1
2021-03-16 01:00:00,6.46,102153,5.39E-11,3.05
2021-03-16 02:00:00,6.2,102164,5.39E-11,2.94
2021-03-16 03:00:00,6.72,68437,5.39E-11,3.8
2021-03-16 04:00:00,5.51,102249,-2.20E-10,3.67
2021-03-16 05:00:00,5.14,102284,380,3.95
2021-03-16 06:00:00,5.85,68517,106131,4.28
2021-03-16 07:00:00,4.83,102393,254291,5.76
2021-03-16 08:00:00,5.14,102408,447825,6.99
2021-03-16 09:00:00,5.84,68578,579082,6.78
2021-03-16 10:00:00,5.22,102409,693033,7.92
2021-03-16 11:00:00,5.14,102393,699281,8.03
2021-03-16 12:00:00,5.19,68552,714700,7.5
2021-03-16 13:00:00,4.86,102358,520024,7.46
2021-03-16 14:00:00,4.76,102323,393924,6.63
2021-03-16 15:00:00,4.44,68516,230548,6.38
2021-03-16 16:00:00,4.05,102325,86753,4.94
2021-03-16 17:00:00,3.73,102376,9437,4.44
2021-03-16 18:00:00,3.03,68524,0,4.94
2021-03-16 19:00:00,3.29,102410,0,4.28
2021-03-16 20:00:00,3.59,102443,0,4.14
2021-03-16 21:00:00,2.96,68576,0,4.53
2021-03-16 22:00:00,4.67,102491,0,3.87
2021-03-16 23:00:00,4.96,102528,0,3.74
2021-03-17 00:00:00,5.16,68632,5.39E-11,4.35
2021-03-17 01:00:00,4.7,102546,5.39E-11,3.69
2021-03-17 02:00:00,4.74,102524,5.39E-11,3.72
2021-03-17 03:00:00,6.38,68655,5.39E-11,4.17
2021-03-17 04:00:00,5.24,102576,-2.20E-10,3.77
2021-03-17 05:00:00,5.44,102594,914,3.61
2021-03-17 06:00:00,6.94,68696,115025,4.12
2021-03-17 07:00:00,7.44,102690,373681,5.18
2021-03-17 08:00:00,7.66,102679,666063,6.07
2021-03-17 09:00:00,8.23,68758,981656,5.52
2021-03-17 10:00:00,7.68,102666,1151422,7.71
2021-03-17 11:00:00,7.46,102650,1232409,8.26
2021-03-17 12:00:00,7.27,68760,1270722,6.9
2021-03-17 13:00:00,7.11,102662,1121714,8.78
2021-03-17 14:00:00,7.22,102674,1014172,8.18
2021-03-17 15:00:00,7.48,68748,706741,6.7
2021-03-17 16:00:00,5.66,102720,435881,5.59
2021-03-17 17:00:00,4.65,102756,82857,3.35
2021-03-17 18:00:00,5.74,68784,0,3.57
2021-03-17 19:00:00,5.35,102825,0,1.28
2021-03-17 20:00:00,4.95,102861,0,0.874
2021-03-17 21:00:00,4.87,68884,0,2.06
2021-03-17 22:00:00,3.64,102871,0,0.0795
2021-03-17 23:00:00,3.43,102821,0,0.077
2021-03-18 00:00:00,3.77,68824,5.39E-11,1.74
2021-03-18 01:00:00,3.49,102723,5.39E-11,1.03
2021-03-18 02:00:00,2.9,102669,5.39E-11,1.36
2021-03-18 03:00:00,3.23,68731,5.39E-11,1.82
2021-03-18 04:00:00,2.9,102587,-2.20E-10,1.76
2021-03-18 05:00:00,3.07,102558,1425,2.06
2021-03-18 06:00:00,2.95,68685,89897,2.35
2021-03-18 07:00:00,2.91,102554,251243,4.03
2021-03-18 08:00:00,3.1,102534,404361,5.44
2021-03-18 09:00:00,3.43,68638,566200,5.65
2021-03-18 10:00:00,3.44,102469,653768,7.4
2021-03-18 11:00:00,3.76,102418,762194,7.96
2021-03-18 12:00:00,3.88,68545,701602,6.93
2021-03-18 13:00:00,4.41,102299,675796,7.68
2021-03-18 14:00:00,5.1,102241,643785,7.02
2021-03-18 15:00:00,5.25,68429,421803,6.77
2021-03-18 16:00:00,5.13,102154,239489,5.44
2021-03-18 17:00:00,5.27,102121,47059,4.32
2021-03-18 18:00:00,5.92,68349,0,4.58
2021-03-18 19:00:00,6.15,102112,0,3.54
2021-03-18 20:00:00,6.3,102133,0,3.13
2021-03-18 21:00:00,6.29,68416,0,3.38
2021-03-18 22:00:00,6.42,102154,0,1.67
2021-03-18 23:00:00,6.18,102170,0,0.839
2021-03-19 00:00:00,6.69,68425,5.39E-11,1.82
2021-03-19 01:00:00,6.21,102250,5.39E-11,0.171
2021-03-19 02:00:00,5.97,102242,5.39E-11,-0.22
2021-03-19 03:00:00,5.98,68471,5.39E-11,0.708
2021-03-19 04:00:00,5.72,102335,-2.20E-10,-0.72
2021-03-19 05:00:00,5.55,102404,7317,-0.73
2021-03-19 06:00:00,5.71,68623,284977,1
2021-03-19 07:00:00,4.86,102606,786800,3.94
2021-03-19 08:00:00,5.57,102647,1301101,6.84
2021-03-19 09:00:00,6.07,68734,1729760,6.21
2021-03-19 10:00:00,6.25,102722,2025622,10.9
2021-03-19 11:00:00,6.51,102729,2144251,11.8
2021-03-19 12:00:00,5.99,68790,2116600,9.46
2021-03-19 13:00:00,6.56,102738,1862728,11.5
2021-03-19 14:00:00,6.7,102731,1479923,10.2
2021-03-19 15:00:00,6.9,68770,1020979,8.14
2021-03-19 16:00:00,6.25,102741,530167,6.19
2021-03-19 17:00:00,5.66,102800,100485,3.69
2021-03-19 18:00:00,6.73,68830,0,4.06
2021-03-19 19:00:00,5.99,102873,0,1.71
2021-03-19 20:00:00,5.69,102918,0,1.23
2021-03-19 21:00:00,6.15,68925,0,2.37
2021-03-19 22:00:00,5.05,103017,0,0.444
2021-03-19 23:00:00,4.83,103031,0,0.0965
2021-03-20 00:00:00,4.7,68987,5.39E-11,1.03
2021-03-20 01:00:00,4.11,102990,5.39E-11,-0.48
2021-03-20 02:00:00,3.37,102963,5.39E-11,-0.9
2021-03-20 03:00:00,2.68,68954,5.39E-11,-0.019
2021-03-20 04:00:00,2.7,102982,-2.20E-10,-1.5
2021-03-20 05:00:00,2.38,103014,8980,-1.5
2021-03-20 06:00:00,1.94,68999,276013,0.344
2021-03-20 07:00:00,1.98,103098,750670,3.85
2021-03-20 08:00:00,2.31,103092,1228683,7.4
2021-03-20 09:00:00,2.66,69014,1503570,6.67
2021-03-20 10:00:00,3.3,103020,1513723,12
2021-03-20 11:00:00,3.63,102919,1264139,12.1
2021-03-20 12:00:00,4.22,68901,1123080,8.66
2021-03-20 13:00:00,4.94,102790,795471,9.71
2021-03-20 14:00:00,5.2,102745,522584,8.22
2021-03-20 15:00:00,5.61,68763,271187,7.41
2021-03-20 16:00:00,5.17,102609,98085,6.12
2021-03-20 17:00:00,4.91,102582,17712,5.6
2021-03-20 18:00:00,5.54,68688,0,5.84
2021-03-20 19:00:00,4.93,102623,0,5.14
2021-03-20 20:00:00,5.01,102586,0,5.04
2021-03-20 21:00:00,5.3,68653,0,5.5
